,0,1,2,3,4,5,6,7,8,9,10,11
177,-0.37031445,-3.202758,-1.9183385,4.02888,-0.21268375,1.1363131,-0.18553223,0.38954338,0.15138008,0.99054575,0.041823808,0.2605103
178,-0.16998331,-1.915938,-1.7242745,3.9895887,0.7032822,0.74593145,-0.0121244285,0.03258663,0.45650747,1.2483697,-0.3493168,1.1683046
179,2.1753545,1.0667614,-2.6490707,3.96557,0.30393693,0.031971663,2.507711,-0.31702015,1.9178286,-2.3453836,-0.55317855,-0.035175733
180,0.43356377,-1.5864038,-1.472648,3.7925143,2.2320654,0.44306418,0.3095275,1.6572269,0.46716943,-2.8368928,0.100239016,-1.1955763
181,0.5571848,0.27009708,-3.3215523,3.377606,2.8990347,-0.115766026,0.4288658,0.5377973,0.2951193,-1.5737865,2.5044456,-1.1150669
182,0.5002383,0.2816834,-3.3298461,3.3727152,2.9841232,-0.14036112,0.4646657,0.549637,0.29354328,-1.5660193,2.5068402,-1.2025853
183,0.067613825,-4.5952063,-1.7200257,3.8022594,-0.13767557,1.3905587,-0.027044091,2.877508,2.2294405,-2.3693137,1.6031985,-1.6794928
184,0.022198249,-0.5001189,-2.5322978,4.2563405,-0.98250717,0.6906833,0.2548408,0.71169883,0.7604144,1.4135213,-1.0061828,-1.3847822
185,0.022198249,-0.5001189,-2.5322978,4.2563405,-0.98250717,0.6906833,0.2548408,0.71169883,0.7604144,1.4135213,-1.0061828,-1.3847822
186,-0.18145849,-1.6167755,-2.6250079,4.2949777,-1.4841573,0.8354889,0.22445735,0.74429107,0.42245987,1.1183306,-1.0957743,-0.9982781
187,-1.5853547,-2.352286,-3.6846788,3.7894166,1.3216578,-1.5736322,0.22871688,1.2474668,2.1267061,-2.1860645,-0.13896774,-0.5652816
188,0.03455174,-1.3928002,-1.7984556,3.99927,0.57447743,-0.6995434,0.44859445,0.79139256,0.031089775,-1.3885871,-0.40855575,-0.46596265
189,-1.1596867,-2.3511317,-1.2175807,4.0751443,0.27636695,0.036699522,0.002198338,0.46225235,1.2193708,1.8810588,-0.21571672,-0.44913486
190,-0.08003699,-2.4948053,-0.61700416,4.0197616,1.120266,-0.109397694,0.23791137,2.5584688,1.7219206,-2.0786598,-0.6094632,-1.0339837
191,-0.10810901,-2.5956624,-0.33820322,3.9607096,2.1046512,-0.008189142,0.18911621,2.486343,1.5024532,-2.2800038,-0.7365125,-1.1358416
192,-1.5489215,-6.6797924,-0.31511483,4.046126,0.060979936,-0.68508667,-0.8701544,0.98997885,0.8057724,0.21504036,-0.04026987,-0.05499293
193,0.43056488,0.3122717,2.6405468,4.269611,-0.51635736,0.3820458,0.426967,0.55315095,1.5224668,-2.5700712,-0.90199137,0.022148848
194,0.4574946,-0.5405831,-2.8244307,3.9920828,-0.0064420877,0.28531656,0.38763848,1.5171266,1.2283025,-1.880477,-0.28605074,-1.0701984
195,-0.23609495,-0.8281353,-0.59172267,4.1185875,-0.110368215,-0.73776466,0.34931734,-0.2238574,-1.1429036,0.0383126,-0.28470457,-0.24159607
196,-1.7563846,-2.39548,1.1723825,3.9483516,0.8382171,0.4700736,-0.7007442,0.18782575,0.006480943,-3.0303922,0.17554392,0.041269008
197,0.4574946,-0.5405831,-2.8244307,3.9920828,-0.0064420877,0.28531656,0.38763848,1.5171266,1.2283025,-1.880477,-0.28605074,-1.0701984
198,-1.5489215,-6.6797924,-0.31511483,4.046126,0.060979936,-0.68508667,-0.8701544,0.98997885,0.8057724,0.21504036,-0.04026987,-0.05499293
199,-0.23609495,-0.8281353,-0.59172267,4.1185875,-0.110368215,-0.73776466,0.34931734,-0.2238574,-1.1429036,0.0383126,-0.28470457,-0.24159607
200,-1.2388023,-3.0445433,-1.6929522,3.9078336,1.4720701,0.16732258,0.35744494,1.6001493,2.393075,-2.0137656,-0.14489715,-2.7576654
201,-1.2388023,-3.0445433,-1.6929522,3.9078336,1.4720701,0.16732258,0.35744494,1.6001493,2.393075,-2.0137656,-0.14489715,-2.7576654
202,0.35822597,-0.76052994,-2.8921733,3.6760714,2.9073036,-0.44372758,0.12617081,1.1773171,0.83136743,-2.7335973,-0.15455395,-0.0600365
203,0.37557304,-0.45391887,-2.9647763,3.66745,2.9403107,-0.67435694,0.2338827,1.0995077,0.83970034,-2.786102,-0.20872325,0.3928588
204,-0.12288375,-3.0343754,-1.7825259,3.9399574,1.1150242,0.5851189,0.018223459,2.2431495,1.6417276,-1.3457768,-0.08821809,-2.0463986
205,0.42466584,-0.42231244,-2.8588047,3.713985,2.6530316,-0.9040526,0.28547785,1.2118108,0.7974569,-2.7670457,-0.26131913,-0.0085668545
206,-0.10051406,-1.5959834,-3.822041,3.9694688,0.49485165,-0.28061685,0.3564865,0.77235293,0.80911964,1.5044751,-0.027771058,-2.0756192
207,-1.5502182,-3.3081324,-2.152973,3.9987915,-0.3251764,0.62170655,-0.23588541,0.35041192,0.72035784,0.08280567,0.104912594,0.06759236
208,-0.6575699,-0.8220575,-5.034159,3.836425,-0.22084855,-0.006040739,0.26583046,2.0967698,3.2832549,-2.5004401,0.28656322,-1.815939
209,0.461363,3.8973494,-4.4415946,3.9352112,-0.068258114,0.22260375,0.8041962,0.37734583,3.03476,-0.49450958,-0.22785291,-1.0022186
210,-1.5502182,-3.3081324,-2.152973,3.9987915,-0.3251764,0.62170655,-0.23588541,0.35041192,0.72035784,0.08280567,0.104912594,0.06759236
211,-0.032396123,0.35315517,-2.97918,3.6444473,1.1103022,0.5649643,-0.09180609,0.3434539,1.0153172,-1.3978646,1.5191407,-0.5542418
212,-0.0055499654,-2.8969407,-2.3008833,3.8665683,0.020242585,0.9082146,0.13812332,2.0773141,1.3109009,-0.9729524,1.1745005,-2.0096679
213,-0.0055499654,-2.8969407,-2.3008833,3.8665683,0.020242585,0.9082146,0.13812332,2.0773141,1.3109009,-0.9729524,1.1745005,-2.0096679
214,-0.53598064,-1.7767906,-0.051350143,3.6185648,3.430734,-0.8653915,-1.5445536,-1.1294926,1.0658736,-0.13093051,1.0230923,-1.7159537
215,-0.31494585,-4.8197765,-4.264924,3.805446,0.05288329,-0.7787522,0.40456024,2.2029965,2.9539044,0.16538984,0.7595957,-0.17862877
216,0.5381482,0.65477854,-3.0685143,3.5338619,-0.7505514,-0.42023933,0.673112,0.20164724,0.50038934,1.1075112,4.281449,-1.0787618
217,0.18540138,-1.0168272,-2.711238,3.863684,-0.27028495,-0.2194475,0.31048986,1.8633482,1.9217962,-3.4166498,0.42000714,0.07481064
218,-1.3175237,-1.9251201,1.0591174,3.9957252,0.74033374,0.0020808063,-0.6535564,0.48810768,0.010273981,-2.7322023,0.16876264,-1.51456
219,0.31464425,0.72141737,-2.3060484,3.8106744,1.4131831,-1.9694055,0.74038875,0.88088286,0.715052,-2.3828895,0.19061501,-0.6367886
220,0.055794153,-0.24031927,-0.28822973,4.1268773,-0.40870005,-1.2551738,0.381779,0.22173195,-1.2350441,-1.1088617,0.07722834,-1.9924248
221,-1.5000929,-0.14292736,-0.041720647,3.7936647,2.1891346,-1.0609118,-0.9147248,-0.36024755,0.59571975,-2.079435,0.37287405,-1.4052237
222,-0.8820742,0.7568156,-0.8644023,4.0952287,-1.1576391,0.29737377,-1.4882647,-0.52277756,1.2126813,-1.9990821,-0.10265366,-1.5061796
223,0.007966301,0.8079852,-0.9263915,4.026878,-0.33946225,0.11638869,-1.404398,-0.32263365,0.9185465,-1.6364639,-0.03132466,-1.529622
224,-1.574874,-2.2362504,-2.6387048,3.9000294,-0.10339839,-0.11049247,0.3812665,0.23983306,1.3249855,0.96826595,0.6735386,0.63078827
225,-1.3175237,-1.9251201,1.0591174,3.9957252,0.74033374,0.0020808063,-0.6535564,0.48810768,0.010273981,-2.7322023,0.16876264,-1.51456
226,-1.0394086,-2.358436,1.3429759,3.9738238,0.6618,-0.04688542,-0.33604622,0.8959428,-0.1600943,-2.6070397,0.5944144,-1.5033369
227,-1.0247794,-0.27670133,-1.0255212,4.040394,0.69370633,-0.7065299,0.65407443,-0.2349475,-1.0615004,-0.9169844,-0.17084812,-1.9614673
228,0.33532155,0.8342845,-2.257599,4.052081,-0.14444557,1.0880626,0.043104157,-0.14460944,0.6833502,1.0486071,-0.2680711,-0.008223011
229,0.40559927,-2.4143384,-1.7622099,3.8604732,1.0950192,-1.1718631,0.047956016,0.6525308,-0.464423,-3.082281,-0.3708146,1.6352035
230,-0.44816592,-2.7260065,-4.092379,3.8942227,-0.9926173,-0.15650052,-0.077043585,1.1140515,1.5763967,-1.6511104,0.48859218,-0.15719163
231,-0.44816592,-2.7260065,-4.092379,3.8942227,-0.9926173,-0.15650052,-0.077043585,1.1140515,1.5763967,-1.6511104,0.48859218,-0.15719163
232,-0.42884293,-1.7790725,-1.8194395,3.922447,-0.14611736,0.5309972,0.23387474,2.0002487,2.2317579,-3.0832887,-0.09376956,1.8942505
233,-0.7196732,-3.2624922,-2.4384801,3.981945,-1.2127281,-0.091691256,0.3357314,0.56546634,0.35699373,-0.6206555,0.5563003,1.0749156
234,0.40559927,-2.4143384,-1.7622099,3.8604732,1.0950192,-1.1718631,0.047956016,0.6525308,-0.464423,-3.082281,-0.3708146,1.6352035
235,0.33532155,0.8342845,-2.257599,4.052081,-0.14444557,1.0880626,0.043104157,-0.14460944,0.6833502,1.0486071,-0.2680711,-0.008223011
236,-0.039212268,-2.0975943,-0.35694215,4.018369,1.3216884,-0.14235176,0.35135594,0.69576585,0.08613531,2.4918005,0.08453958,-0.6002296
237,0.017708983,-4.6456766,-4.4989815,3.9414618,-0.6734749,-0.41517717,0.093416326,2.062012,3.1220047,-2.3839655,-0.55073124,0.45570335
238,0.5194951,-2.5166447,-3.0120947,3.9464712,-0.62045145,-0.41308147,0.6153538,2.0088143,1.9158515,-0.8024677,0.8629056,-2.7578046
239,-0.6032943,-1.0457846,-1.5324308,3.9430728,0.110070236,0.03573267,0.3930782,-0.046959694,0.45793986,0.4738357,0.54169554,0.28727788
240,0.6418184,-2.1524458,-1.5404365,4.031279,0.8330231,0.29046565,0.8145344,1.13174,0.725391,-1.2053874,-0.5916591,-1.3121871
241,0.24866049,0.3473011,-1.6187327,4.100487,0.24150825,1.2064552,0.21978699,0.16160613,0.47066417,1.7581854,-0.43940306,-0.41581556
242,-1.125041,-3.6767585,-3.0744526,3.8769844,0.56881225,1.1632632,-0.52483237,0.66559464,1.8665155,0.58418196,-0.010085925,0.99420404
243,0.26745152,1.2898595,-7.3420362,3.76908,1.0110022,0.09007999,0.31259286,0.5569225,1.6147864,-1.2469416,-0.44065297,-2.0669115
244,-1.3547689,-0.34820652,-1.1521955,4.0354724,-0.4364944,1.2200215,-0.7003862,-0.55245537,0.17738117,-1.171904,0.21111286,-1.759177
245,-0.13076507,-1.7071117,-0.28421605,4.0511956,0.99636537,-0.82156074,0.37361225,0.015312827,-1.2885724,0.16080241,-0.37471133,-0.15708314
246,0.21657144,-1.6364803,-3.0191448,3.8827612,1.3524526,-0.7401983,0.29399475,1.2745479,0.7736413,-2.187924,-0.5846838,-0.4816202
247,-0.97200537,-0.69282305,-4.371633,3.8407385,0.32288915,-0.2675165,-0.16819143,0.8548106,2.6054893,-1.8146765,-0.18628179,-0.16621524
248,0.67926,0.54703003,-1.3487592,3.70746,-0.7883043,-0.41230273,0.44747007,0.5923162,0.17233716,-0.037007146,3.3346357,-1.3278501
249,0.23382361,0.61968696,0.5707349,4.162185,-0.24575467,0.64875644,0.5953573,-0.43710977,-1.2735864,-0.09503539,-0.4057014,1.369621
250,-0.18269067,-0.79909116,-1.7117985,3.8822072,0.59120107,0.40101817,0.11652954,0.1438444,0.39624256,-1.1534396,0.23890659,0.8614423
251,-0.3099442,-1.0972664,-1.8279226,3.866238,0.8099862,0.86994386,0.035556603,0.081896156,0.31645396,-0.94060546,0.22679162,0.81034464
252,-0.6812442,0.46775955,3.887045,4.4519224,0.34348696,-1.0909839,-0.6091291,0.36981213,0.8390406,3.9150403,-0.98580575,-2.5912561
253,-1.0927734,-4.953327,-7.433385,3.6963518,0.21213236,0.39647394,0.085879676,1.7116891,4.127858,0.87241524,0.4018701,0.41159064
254,-1.0927734,-4.953327,-7.433385,3.6963518,0.21213236,0.39647394,0.085879676,1.7116891,4.127858,0.87241524,0.4018701,0.41159064
255,-0.76730895,-5.991228,-2.7401702,3.877343,-1.0583653,1.263209,0.42200264,1.8334578,1.2523354,-0.98007655,1.4048113,-0.4214029
256,-1.0763533,-4.8353705,-7.523851,3.69223,0.20368782,0.35544735,0.094854824,1.7229973,4.226459,0.89810365,0.40691826,0.43439168
257,-0.76730895,-5.991228,-2.7401702,3.877343,-1.0583653,1.263209,0.42200264,1.8334578,1.2523354,-0.98007655,1.4048113,-0.4214029
258,-0.641374,-7.2511873,-4.3542995,3.886803,-0.95622396,-0.8842605,-0.5805469,2.53282,3.4076562,-1.6591084,0.12414035,0.60763466
259,-0.19136593,-2.672965,-4.518688,4.001213,-0.87468714,0.07932669,0.09817588,1.877297,2.908881,0.42529887,-0.128504,-0.64712995
260,-0.20865941,0.7408602,-0.8003561,4.119762,-0.75347775,0.25758392,-1.4244591,-0.5319435,0.61606514,-1.5132858,-0.3737848,-1.7618759
261,-1.5381124,-0.48098707,-0.95432943,4.0361953,-0.18301117,1.2787527,-0.69019455,-0.58678234,0.3526461,-0.58667594,0.22209263,-1.9834988
262,-0.5189784,-1.1890897,0.15472619,4.072192,-0.5351383,0.18008581,0.19006868,0.4833544,-0.8867883,-2.8366027,0.31957352,-1.4451208
263,-0.641374,-7.2511873,-4.3542995,3.886803,-0.95622396,-0.8842605,-0.5805469,2.53282,3.4076562,-1.6591084,0.12414035,0.60763466
264,-0.19136593,-2.672965,-4.518688,4.001213,-0.87468714,0.07932669,0.09817588,1.877297,2.908881,0.42529887,-0.128504,-0.64712995
265,0.3013628,-1.0221276,-1.1857612,3.5013041,-1.1675425,-0.561196,0.8193151,0.14981866,0.04069506,1.6362627,5.2401724,0.67731345
266,0.3013628,-1.0221276,-1.1857612,3.5013041,-1.1675425,-0.561196,0.8193151,0.14981866,0.04069506,1.6362627,5.2401724,0.67731345
267,0.38684565,-2.4779012,-1.7574042,3.212427,-0.26272467,-1.0991926,0.5472338,1.5434781,1.235755,-0.84294176,6.3276258,0.14760952
268,-0.11534416,-1.0226077,2.008371,4.1155043,-0.9314256,-0.62165815,0.5541513,1.2398016,-0.29082575,-2.263707,0.68838876,0.30360195
269,-0.150942,-2.8799303,-3.6783373,3.8275094,1.3852274,-1.408717,0.0780193,1.4273182,1.7433138,-1.955212,-0.5297309,-0.110295825
270,-0.11534416,-1.0226077,2.008371,4.1155043,-0.9314256,-0.62165815,0.5541513,1.2398016,-0.29082575,-2.263707,0.68838876,0.30360195
271,0.06697575,-1.0463866,-2.562212,4.007576,-0.4847956,0.499063,0.27936852,1.0461912,0.31721455,-2.9398081,-0.2498846,-0.5784467
272,-0.23153819,-0.6718339,-2.7819052,4.154502,-0.900941,-0.6356172,-0.07162832,0.57542294,1.0543044,0.6220116,-0.53771,-1.727038
273,-0.30777484,-1.0074416,-2.6165752,3.9548218,-0.012609206,-0.09486483,-0.5358224,0.39444423,1.2242845,-2.2324624,-0.3048448,-0.69590616
274,-0.80591935,0.40297067,-4.5615406,3.8074243,0.6781633,-1.0512094,0.7489301,0.99896955,2.4627643,-2.1056726,-0.13325709,-0.07076163
275,0.32445902,0.15262967,-2.258185,3.9941118,-1.3202266,-0.61069536,0.7774565,0.7542877,0.99496466,0.035379864,0.808702,0.7246335
276,0.2249799,-0.1420125,-0.57551974,4.099187,-0.76394653,-0.12429766,-1.4180168,-0.2553272,0.49572456,-1.6325953,-0.17481254,-1.6236988
277,0.18562359,-0.7395275,-0.47170487,4.091362,-0.7522368,0.036971144,-1.4880397,-0.101957,0.6010805,-1.4980717,-0.07604012,-1.6118337
278,-0.2159291,0.65908253,-2.9540005,4.13156,-1.1247228,0.3901057,0.3518547,0.68062305,0.8250757,-1.938719,-0.69834465,-1.0512016
279,0.0012668556,-1.1164821,-4.7797356,4.062968,-2.119501,-0.43328506,0.45935252,1.0976664,1.6261111,0.11574566,0.21696173,-0.79132694
280,0.0012668556,-1.1164821,-4.7797356,4.062968,-2.119501,-0.43328506,0.45935252,1.0976664,1.6261111,0.11574566,0.21696173,-0.79132694
281,0.09686622,-0.7280388,-4.329875,4.1186867,-2.0601938,-0.28793415,0.4701735,0.79020935,0.99421424,0.06474096,-0.049812652,-1.0866079
282,0.19516861,1.3152108,-4.4645824,3.8883574,0.15970029,0.71588105,0.43446973,0.84693104,1.4849647,-2.0239308,-0.25801238,-0.41313955
283,-2.7072287,-1.9182261,-3.7340853,3.8411717,0.01659207,-1.2879254,0.7907842,1.1069218,2.7271528,-1.9487462,0.34533614,-0.1431687
284,0.27075413,-1.0541583,-0.10982401,4.0646844,-0.15910761,-0.8637479,0.20528504,0.083640546,-0.79450536,-0.3089013,0.1671247,0.04168447
285,-0.1963348,-0.8774151,-3.3130696,3.6132302,2.63713,-0.26602662,-0.011494922,0.8624749,1.4577322,-2.3584883,0.3745371,-0.13806182
286,-0.05954686,0.13070683,0.8833713,4.048063,-0.28929693,0.8749991,-1.333996,-0.90595585,-0.10868031,1.0941217,0.7486368,-0.74682474
287,0.074875146,-1.3994004,3.9903257,4.1802588,0.695879,-0.92527914,0.17458294,2.2448492,0.56892014,-2.3659813,-0.31860417,-0.052495506
288,0.25744382,-1.1935405,-2.7072837,3.9731169,0.95816845,0.99867123,0.36240703,1.0038007,0.046896774,-2.475632,-0.8446394,-0.7879858
289,-0.39057592,-1.2305597,-1.1124673,4.1276445,-1.0440009,-0.48176622,-0.40453485,0.30500302,0.2243339,-1.1879611,-0.07415697,-1.5696404
290,0.5071853,1.5663106,2.7367969,4.206282,-0.75137144,2.4556541,-2.5438926,0.07070137,0.6886581,-3.25561,-0.2814461,-2.163262
291,-0.39057592,-1.2305597,-1.1124673,4.1276445,-1.0440009,-0.48176622,-0.40453485,0.30500302,0.2243339,-1.1879611,-0.07415697,-1.5696404
292,0.23923731,-1.4770586,-2.4199452,4.0667644,-0.96535045,-0.6515242,0.080198176,0.34391028,-0.014066321,-0.47076234,0.24905413,-2.1809685
293,-0.6460129,-0.73397934,-0.2852156,4.1406326,-0.8425915,-0.20791234,0.6365356,-0.08965599,-0.13552223,1.835632,0.41091427,-0.068046145
294,-0.024619343,0.24619298,-0.4387487,4.1140265,-0.64547235,0.07238228,-0.11183948,-0.7092298,1.4938139,-0.06903712,-0.031192705,-1.5104864
295,0.17343798,0.27340582,-5.0251,4.032683,-0.4061116,0.26851648,0.14492725,0.6107553,1.3366735,-0.7986171,-0.9582569,-0.9394528
296,0.40121406,0.7692739,-4.1668925,4.0070257,0.035965174,0.12652178,0.21874997,1.0752424,1.8990781,0.72602564,-0.31591082,-2.0849485
297,0.28911144,-0.20051546,-0.82836926,4.159276,-0.9622856,1.0920919,0.07667231,0.03630298,-0.1883271,0.3880879,-0.20171745,0.32092667
298,-0.36445627,-0.2729132,-5.2807465,3.87342,0.48999178,0.3641494,0.33765513,0.4631004,1.8340223,1.0013642,-0.12717915,-0.6903574
299,0.16982488,0.029438253,-0.28981456,4.206396,-0.73675644,0.8328711,0.25946704,0.28276896,0.37194496,3.486905,0.30789706,-1.5022593
300,-0.20906204,0.26331803,-5.7585564,4.0143504,-1.0373372,-0.4335624,0.1819042,0.56229264,2.0941913,-0.062548414,-0.5581631,-0.924831
301,-0.06747329,-0.7725982,-0.30826655,4.187848,-0.40395594,0.7303011,0.6320836,-0.46147808,-0.63935435,3.0294487,-0.18748657,0.8331315
302,-0.20906204,0.26331803,-5.7585564,4.0143504,-1.0373372,-0.4335624,0.1819042,0.56229264,2.0941913,-0.062548414,-0.5581631,-0.924831
303,-0.2758501,-1.1217911,-0.69224006,3.9997325,-0.05766534,1.109545,-0.36557496,-0.8147262,-0.5327148,0.109042674,0.21383229,0.8952823
304,0.085108906,-1.0297225,-0.9976632,4.0911226,-0.33515573,0.15513045,0.4197491,-0.27004543,-0.7247775,0.7630979,-0.10286657,0.7357141
305,0.24632777,-2.3333073,-1.1238124,3.9542127,0.9823082,-0.45991075,0.72730935,1.9459625,1.4226221,-1.8044279,-0.13263583,-0.82667917
306,-0.9734143,-2.2638118,-0.8369782,4.107306,-1.1807777,0.122023016,0.40466505,0.7742588,0.35676673,-0.9620466,0.35860133,-0.8926526
307,-0.6657192,-6.3686075,-2.0160203,3.954162,-0.8555482,-0.31070256,-0.5619135,0.5785803,0.8487291,0.12321519,0.7346176,-0.04662222
308,-0.3807942,-4.146765,2.13258,4.2243567,-1.3715425,-0.08386555,0.34110972,1.7090199,-0.27425686,-2.778316,-0.061579086,0.97808075
309,-0.35263103,0.22702815,-1.3284168,4.143676,-1.3921523,-0.9745935,0.4561577,0.37479514,-0.41427234,-2.6677978,-0.07730739,-1.6658685
310,0.028042966,-0.93726486,-5.8023176,3.952395,-1.1298442,0.45873338,0.34254685,0.8973722,1.6299168,-1.060356,-0.1387364,-0.74011505
311,-0.62708944,-0.55728,0.077398844,4.1196947,0.06268577,0.611313,0.72298145,-0.17827351,-0.38843393,1.0376208,-0.269352,1.4300554
312,0.3051705,0.63456225,-0.81388867,4.0823336,1.0510404,0.16286209,0.26506168,0.28917256,-0.7869894,-1.3196828,-0.93656576,-0.9906525
313,0.26420918,-0.26376525,-0.8675162,3.175464,6.136751,1.9277421,-2.0358377,-1.0839103,1.2533748,0.8585489,2.1530716,1.1205051
314,-1.0467998,-1.6500145,-1.7417754,4.1905413,-1.2324084,-1.6740648,-0.047213323,0.57286733,0.93596154,0.547023,-0.2548584,-1.9563624
315,-1.0467998,-1.6500145,-1.7417754,4.1905413,-1.2324084,-1.6740648,-0.047213323,0.57286733,0.93596154,0.547023,-0.2548584,-1.9563624
316,-0.01770668,0.8148498,-4.091839,3.7180016,2.279665,0.12424611,0.41038233,0.6066209,1.136805,-1.8337097,-0.17400822,-0.6343407
317,-0.16656335,-3.5357425,-3.8366435,3.7562711,-0.17435941,0.031163737,0.20119515,1.166062,0.8315584,-0.9218894,1.3732103,-0.3798606
318,0.36558953,0.72095376,-4.060993,3.7873404,1.1501318,-0.061145123,0.5398787,0.38244614,0.8038034,-1.0625991,0.10531864,-0.049530137
319,0.37821478,0.59512025,-0.027695283,4.1032033,-0.31115842,0.43731207,-1.3878559,-0.8828837,0.59680015,-0.62458813,-0.47610822,-0.06171249
320,0.45408568,0.50535244,0.00700067,4.093872,-0.20200747,0.38725203,-1.2520542,-0.83894897,0.47422773,-0.38682267,-0.39329398,-0.044832483
321,0.056392692,0.66299677,-2.3965445,4.047758,-0.4818352,0.81692415,0.15902315,0.008290983,0.7266292,0.66102284,-0.1509169,0.37858868
322,-0.9068603,-3.876675,0.24178398,3.888928,2.1973925,-0.9287976,0.22956921,1.2919381,0.54821676,-1.0340973,-0.166391,0.60166675
323,-0.8071873,-4.08088,1.1223204,3.9091256,0.29301634,-0.18956253,0.46257237,-0.35196492,-0.4211881,0.7397821,1.29019,1.8559101
324,-0.8071873,-4.08088,1.1223204,3.9091256,0.29301634,-0.18956253,0.46257237,-0.35196492,-0.4211881,0.7397821,1.29019,1.8559101
325,0.15947202,-1.0235872,-1.5257828,4.1260448,-1.4029173,-0.40981877,0.60554856,0.21014969,-0.545482,0.9030533,0.4524217,-0.44316784
326,0.15947202,-1.0235872,-1.5257828,4.1260448,-1.4029173,-0.40981877,0.60554856,0.21014969,-0.545482,0.9030533,0.4524217,-0.44316784
327,0.4231945,0.38536623,-1.2001772,4.0113215,-0.31933606,0.08639146,0.33099893,-0.05283381,-0.1593318,0.18137446,0.44934443,-0.06040414
328,-0.11089185,0.8754384,0.44164434,3.9892771,-0.0029314165,0.99094707,-0.6699836,-0.78526187,0.023098009,0.9406122,0.9275444,-0.5083171
329,0.4231945,0.38536623,-1.2001772,4.0113215,-0.31933606,0.08639146,0.33099893,-0.05283381,-0.1593318,0.18137446,0.44934443,-0.06040414
330,0.6703866,0.13604757,-2.9992638,3.8979163,-0.6632137,-0.7268646,0.6167626,0.8578888,0.36075777,-2.1367624,0.81810856,-1.0035843
331,-0.5016886,-0.8197749,0.23239744,4.0734177,-0.578087,0.52110213,0.595076,0.2818656,-0.23209524,-1.4617674,0.17192195,1.1420387
332,-0.79803634,-5.8886213,-1.3931229,3.9963338,-0.7458893,-0.6357687,-1.4001595,0.7236449,2.323124,2.6204526,0.6571528,0.46737736
333,-1.733001,0.8921118,-0.027547602,4.1310444,-0.5240449,0.544974,-0.08541741,-0.62931705,0.006150457,-1.9431746,-0.5169232,0.40850717
334,-0.80026656,2.2668223,-0.96733415,4.179516,0.05206748,0.54495376,0.77578485,-0.3186502,1.1043302,3.435183,-0.6039028,0.7725263
335,-0.6686519,0.8742445,-0.8020182,4.135268,-0.89490527,0.4440598,-2.0608706,-0.98966306,2.4467328,2.5191238,-0.08191641,-1.0521091
336,-0.76973385,0.8427145,-0.73923236,4.147323,-0.8491033,0.49180108,-1.9895982,-0.9976074,2.347324,2.591592,-0.15484813,-1.0372881
337,0.1850146,-0.34754094,0.2565947,3.8496032,0.24279213,0.11777607,0.4270953,0.20126234,0.5137303,3.4161243,2.312948,0.22277138
338,-0.588401,0.089882396,-1.4835665,3.5518267,5.8560157,-0.34598118,0.012001485,-2.5971756e-05,-0.056520898,-2.5091043,-0.7612016,0.24897584
339,-0.24183357,-0.34527725,-2.3888984,4.132299,-0.49683613,-1.2157012,0.35498318,0.4716765,0.6013619,0.34638184,-0.52552676,-1.4406017
340,-0.46291378,-0.67725575,-1.7152631,4.1600165,-0.55220765,-1.4691935,-0.19727942,0.27368835,0.8159885,0.5330988,-0.5750541,-1.5499222
341,-0.24183357,-0.34527725,-2.3888984,4.132299,-0.49683613,-1.2157012,0.35498318,0.4716765,0.6013619,0.34638184,-0.52552676,-1.4406017
342,-0.46291378,-0.67725575,-1.7152631,4.1600165,-0.55220765,-1.4691935,-0.19727942,0.27368835,0.8159885,0.5330988,-0.5750541,-1.5499222
343,-0.24183357,-0.34527725,-2.3888984,4.132299,-0.49683613,-1.2157012,0.35498318,0.4716765,0.6013619,0.34638184,-0.52552676,-1.4406017
344,0.64214087,-1.0901625,-0.072342075,3.899309,0.42703536,-0.18472409,1.3002714,0.12637734,0.1131079,0.89198524,1.1872914,1.1239533
345,0.33108035,-0.9557138,0.4004072,3.99588,-0.00395713,-0.0172668,0.7444686,0.048063572,-0.2969735,1.1590074,0.8751541,1.2116045
346,-0.26221207,-2.1759083,-0.3798729,4.1573315,-0.01657376,0.71149445,0.3332918,0.5394721,0.54079324,2.6956046,-0.4164289,1.2062156
347,0.14852807,-0.9257469,-0.70078474,4.0778913,0.2813054,-0.0008389686,0.38841316,1.054678,0.6696957,-0.8260231,-0.47917673,-0.06817446
348,1.2017732,1.9025204,2.8771548,4.1348596,-0.087841496,2.074378,-1.2913984,-0.64856434,1.7920026,-2.898799,-0.42261326,-0.3588191
349,-0.24966837,-1.7017244,-3.1378884,3.922578,-1.0604795,2.2128937,-0.12870097,0.28572956,0.14464454,-1.2565309,0.7650078,-0.0628499
350,-2.2022157,-6.2800007,-0.71863157,3.9999082,-0.72939056,-0.35203916,-2.4994662,0.12600374,2.510585,1.5895013,0.46608636,0.3022908
351,0.18452264,-0.38405353,-5.6843805,3.4937038,0.8847646,-0.03229408,0.03994118,3.5351815,8.634375,-2.7551053,1.2062742,0.3419458
352,-0.3761879,-4.8297462,-1.22848,4.0878873,-1.0211458,1.4674011,-0.16367085,1.9543055,0.10628146,-3.0854495,0.030004287,-1.4551781
353,0.0063442206,-1.9164852,-1.1691377,4.2137766,-1.1484771,1.6997973,-0.012081691,0.25975809,-1.2915626,-0.9871605,-0.4092987,-1.7677678
