,0,1,2,3,4,5,6,7,8,9,10
203,-5.048075,3.0461287,4.2663097,2.176457,2.555666,2.3836474,1.1927772,-2.1099198,2.2807114,3.2845113,2.2072785
204,-3.7918837,1.9437147,4.4410295,2.0547605,1.5585046,2.8108435,1.3818922,-1.3278761,3.4016986,2.7906485,2.3887508
205,-4.9221754,2.9803107,3.995232,2.2627788,2.6046193,2.274073,1.0223556,-2.1099198,2.0754523,3.2845113,2.062101
206,-3.565261,1.6473829,4.9219375,1.1870773,2.29511,2.2278538,1.129179,-2.7079535,4.8397245,1.1978531,2.3524563
207,-3.2407193,1.9204581,4.189481,-0.30987877,0.5882416,1.886703,0.7230575,-2.3859353,3.0624306,1.7681293,2.3161619
208,-3.383409,-0.0019642115,3.5558224,1.935443,2.1694267,4.176214,1.4990034,-1.8339045,4.366035,3.5222108,2.8242838
209,-2.888215,0.095442176,3.9203446,0.7106597,1.6131654,2.685583,1.5156276,-2.7079535,4.8146963,1.9129004,2.8968728
210,-3.2407193,1.9204581,4.189481,-0.30987877,0.5882416,1.886703,0.7230575,-2.3859353,3.0624306,1.7681293,2.3161619
211,-4.007307,1.9935503,4.633273,0.5346942,2.3167775,2.9302118,2.3407779,-2.6159482,3.5168262,2.1324039,2.8605783
212,-3.3442378,1.3533484,4.2816,0.9409254,1.4206375,3.3193293,2.329797,-1.6498941,3.9998393,2.4719996,2.6428118
213,-3.3442378,1.3533484,4.2816,0.9409254,1.4206375,3.3193293,2.329797,-1.6498941,3.9998393,2.4719996,2.6428118
214,-4.944584,5.2610993,6.150795,2.0193555,3.9293962,1.9890809,-0.5290858,-2.7999585,2.1592968,1.3603816,1.8443341
215,-3.467351,1.179175,4.4421053,0.7517488,1.0546682,4.4564695,0.93869436,-1.6038916,5.271283,2.8042443,2.062101
216,-3.2519097,1.6801317,4.352177,-1.5783114,2.2031267,3.4773436,3.4086487,-3.2139816,4.1350827,0.84997547,2.3887508
217,-3.383409,1.1782596,2.5420923,0.72416115,0.8948742,3.2026696,1.3155452,-1.6958967,2.2993867,3.7589145,2.170984
218,-3.8366456,3.6486902,3.151969,1.1438264,1.6365576,0.7071737,0.02237606,-2.0179148,-0.61467046,2.6263912,1.6628621
219,-4.317863,2.9493737,2.9196825,1.6474247,2.6001816,1.6421729,0.39057916,-2.4779406,0.95194525,2.9836087,1.4450955
220,-3.3050668,3.1426485,2.3316462,0.55629504,1.9230752,-0.0048191547,0.08895731,-2.8919637,0.02249074,1.8113346,1.2273288
221,-4.740324,4.232292,4.073312,1.8195963,3.0698855,0.9694079,-0.4150883,-2.5699456,-0.3156316,2.204765,1.5902731
222,-2.8714156,1.7061721,2.852549,0.23464914,1.4073687,1.5856165,-0.18638335,-2.7539558,1.2851917,1.9570054,2.170984
223,-3.2603047,2.1065617,3.3291144,0.5936636,1.7390649,1.7612824,0.14863619,-2.7079535,1.7990865,1.8304563,2.1346896
224,-3.3414426,1.922779,4.364849,-0.7282698,0.5881226,2.0629046,0.81989527,-2.5239432,3.2801418,1.4796342,2.0983953
225,-3.8366456,3.6486902,3.151969,1.1438264,1.6365576,0.7071737,0.02237606,-2.0179148,-0.61467046,2.6263912,1.6628621
226,-3.7946792,3.7121873,3.0686998,0.93370134,1.4105809,0.8190017,0.4110487,-1.8339045,-0.6416978,2.6680396,1.5539787
227,-3.6995556,3.3933532,3.346454,1.0926639,2.5687172,-0.27630204,0.22728467,-3.075974,0.48457897,1.731833,1.7354509
228,-2.966539,1.3548344,4.444546,-0.62477505,0.39847022,1.5124921,1.532331,-2.7539558,4.179995,0.8459877,2.6428118
229,-4.259106,3.3936076,2.6949158,0.61553645,1.2434429,1.5660242,0.15109116,-2.3399327,0.81924474,3.4063401,1.4813899
230,-3.100834,0.88192785,3.2320075,0.24355257,1.2451447,3.435119,1.0006592,-2.3399327,3.8402731,2.9472144,2.3887508
231,-3.100834,0.88192785,3.2320075,0.24355257,1.2451447,3.435119,1.0006592,-2.3399327,3.8402731,2.9472144,2.3887508
232,-3.3778093,1.1556911,2.728482,-0.15365487,-0.7879187,2.9317048,1.3035973,-1.1898683,2.0012066,3.6954951,2.170984
233,-2.8910012,1.7388642,3.037179,-1.1338487,0.080488265,2.0766315,0.83589005,-2.4779406,2.6813068,2.2838874,1.9532175
234,-4.259106,3.3936076,2.6949158,0.61553645,1.2434429,1.5660242,0.15109116,-2.3399327,0.81924474,3.4063401,1.4813899
235,-2.966539,1.3548344,4.444546,-0.62477505,0.39847022,1.5124921,1.532331,-2.7539558,4.179995,0.8459877,2.6428118
236,-3.839441,3.2382429,5.1461816,0.08376551,0.6397673,0.94977564,0.92675877,-2.1559224,2.9596794,0.528082,1.6265676
237,-2.963762,0.67789775,3.161501,1.0512823,0.67293346,4.362149,0.1555034,-1.557889,4.7345943,4.0513725,2.243573
238,-2.8686337,1.194903,3.5968523,1.340982,1.9659193,3.3897643,1.2729384,-1.9259095,4.243687,2.6710298,2.170984
239,-3.28549,2.4568048,4.0669913,-0.65353274,0.7261303,1.3482132,0.9322699,-2.6619508,2.6090376,1.379942,2.0258064
240,-3.2015753,2.5283594,3.9145634,1.3824165,1.4267249,1.603738,0.7861609,-2.0179148,3.2070696,2.6096773,2.2072785
241,-3.0840435,1.6496944,4.802553,-0.410052,0.2523904,1.1260258,1.5998394,-2.5239432,4.0924277,0.5434811,2.5339284
242,-3.5848465,1.5584824,5.318089,-0.14475143,0.29192692,3.0973601,1.1929858,-2.0179148,4.892091,1.8020785,2.7516952
243,-3.9569454,0.27014887,4.7608614,2.5215201,3.9674225,3.440445,1.912336,-3.2139816,6.149493,2.463323,3.4775836
244,-3.0280912,2.0689824,3.8439138,0.23435664,1.7132425,1.0591191,0.851601,-2.8919637,1.9997175,1.5784025,2.6791062
245,-3.8925982,3.8463473,3.6588137,0.23783767,1.2337646,-0.055081785,0.13678044,-2.7079535,0.89656514,1.4206781,1.3362122
246,-4.1723776,2.3943315,3.6028497,1.8719285,2.1102974,2.198759,0.6309385,-2.1559224,2.5530307,3.1287808,2.0258064
247,-3.6995556,0.9820984,3.829555,1.1860852,1.7866734,3.2675908,0.65042496,-2.2939303,3.6532066,2.9414248,2.5339284
248,-3.1903577,2.08213,3.508575,-1.1204002,1.6591679,2.6310844,2.7136552,-2.7539558,2.4794707,1.3152207,1.989512
249,-2.958144,2.8762722,2.990868,-1.6160938,-0.6949039,-0.554344,1.0013331,-2.7079535,0.7749227,1.1335106,1.7717453
250,-3.5932417,2.4388785,3.851991,-0.23357493,0.79391915,1.6544988,1.1919839,-2.4779406,2.4009693,2.1352503,2.2798674
251,-3.6463985,2.4207635,4.2831798,-0.19160843,0.83588564,1.7024558,1.4581695,-2.4779406,2.8390825,2.000089,2.5339284
252,-3.2658954,3.7608523,4.142445,0.08953327,-0.35775122,-1.0489984,-1.3473195,-1.7879019,-0.2083801,-0.78297484,0.28367364
253,-3.4785414,-0.22132337,5.842563,0.8451702,1.4226887,5.7444963,1.531919,-1.9719121,8.300898,2.635431,3.2598171
254,-3.4785414,-0.22132337,5.842563,0.8451702,1.4226887,5.7444963,1.531919,-1.9719121,8.300898,2.635431,3.2598171
255,-2.6783824,1.2355205,4.024631,-0.3399657,0.391276,3.6137495,2.0415,-1.6958967,4.519372,2.8780532,2.7154007
256,-3.4785414,-0.28140533,5.842563,0.8451702,1.4226887,5.804578,1.531919,-1.9719121,8.36098,2.635431,3.2598171
257,-2.6783824,1.2355205,4.024631,-0.3399657,0.391276,3.6137495,2.0415,-1.6958967,4.519372,2.8780532,2.7154007
258,-3.2155519,0.83261645,3.4231348,0.78021395,0.43484843,5.2123246,-0.12880155,-1.235871,4.7720995,3.9636126,1.8806286
259,-2.9217772,0.04645604,4.127913,0.505425,0.5712502,3.9401357,1.1093279,-1.8339045,5.622828,2.2751064,2.4613395
260,-3.0085056,2.0123162,3.1223693,0.4913387,1.6252735,1.3170004,-0.098851584,-2.845961,1.6267171,1.6847854,2.1346896
261,-3.0784528,2.2129972,4.243223,0.3182897,1.751173,0.99627846,0.80310273,-2.845961,2.1913235,1.3090289,2.6791062
262,-3.100834,2.8484912,2.2821069,0.3556583,1.3371499,0.4442817,0.74283963,-2.431938,-0.1145958,2.6437478,1.8443341
263,-3.2155519,0.83261645,3.4231348,0.78021395,0.43484843,5.2123246,-0.12880155,-1.235871,4.7720995,3.9636126,1.8806286
264,-2.9217772,0.04645604,4.127913,0.505425,0.5712502,3.9401357,1.1093279,-1.8339045,5.622828,2.2751064,2.4613395
265,-3.0812483,2.5195332,4.05105,-3.2828338,0.7083801,3.205639,3.3819392,-2.9379663,2.983231,0.66442114,1.8080398
266,-3.0812483,2.5195332,4.05105,-3.2828338,0.7083801,3.205639,3.3819392,-2.9379663,2.983231,0.66442114,1.8080398
267,-3.8674216,2.6373043,3.9836335,-1.841061,1.8165317,5.1576257,3.8247285,-2.1559224,2.7905378,2.328845,1.8443341
268,-2.9889202,3.0543842,1.4859618,-0.9610921,-0.659589,0.3715111,0.5408623,-1.6958967,-1.4454492,2.5970302,0.9006789
269,-4.2926865,2.3625546,3.7751307,2.0257082,2.1821225,2.9978673,-0.023893625,-2.0179148,3.0160573,3.3856983,1.8080398
270,-2.9889202,3.0543842,1.4859618,-0.9610921,-0.659589,0.3715111,0.5408623,-1.6958967,-1.4454492,2.5970302,0.9006789
271,-3.1344051,1.4172369,2.6738434,0.6732911,1.1991421,1.9250914,1.2993317,-2.2939303,2.2919905,3.1378915,2.4613395
272,-2.958144,1.2701986,3.4601817,0.55687994,1.3573301,1.7445807,0.15179327,-2.6619508,3.3051548,1.436028,1.8806286
273,-3.4225802,1.8163435,3.3206077,0.994937,1.7608511,2.3194892,0.30594903,-2.4779406,2.5667062,2.7650778,2.2798674
274,-3.853436,1.2333171,3.3886023,1.3959179,2.088511,2.8042188,0.65763015,-2.3859353,2.9658718,3.1911547,2.243573
275,-2.7678971,1.219783,2.7416542,-1.3203992,-0.08737783,2.043932,1.2663472,-2.4779406,2.6757445,1.7824831,1.7354509
276,-3.047677,2.291194,2.9522414,0.4818503,1.5711987,1.5663805,-0.21302655,-2.7079535,1.5566148,1.8975742,1.8806286
277,-3.0364864,2.291194,3.1236973,0.44448176,1.4331911,1.7620522,-0.12723899,-2.5699456,1.7716808,1.9004205,1.916923
278,-2.7371209,0.71985465,2.5695543,0.4778373,1.0554923,1.5513257,0.96701586,-2.5699456,2.5659523,2.5091093,2.4613395
279,-2.4433553,-0.10921994,2.9503384,-0.30171975,0.85373175,3.0727198,1.1004964,-2.6619508,4.683348,2.0471604,2.2798674
280,-2.4433553,-0.10921994,2.9503384,-0.30171975,0.85373175,3.0727198,1.1004964,-2.6619508,4.683348,2.0471604,2.2798674
281,-2.4013886,0.17191228,2.863318,-0.23158064,0.9957756,2.4282389,1.0136566,-2.845961,4.2778053,1.8708131,2.2798674
282,-3.4001904,0.5082106,3.6446023,0.901808,1.6389875,2.67299,1.983621,-2.5239432,4.0784326,2.6902728,3.0420504
283,-3.6519985,1.5341165,3.1281142,0.9664719,1.6906321,2.5647197,-0.024227709,-2.1559224,1.7634938,3.3191028,1.8806286
284,-3.3442378,3.2265816,2.9024115,-0.5086563,0.6841638,0.4799837,0.24192762,-2.6619508,0.81344473,1.5908098,1.2636232
285,-4.8214617,2.7466927,4.7824364,2.0389173,2.8277645,2.9486792,1.3469925,-2.201925,3.0597415,3.0640829,2.5339284
286,-3.1064246,2.8700216,4.362012,-1.120055,0.52840585,0.9311374,0.78880924,-2.7999585,2.006414,0.21858025,2.0258064
287,-3.724732,3.9466305,1.925299,0.40628868,-1.0042174,0.15163815,-0.21233678,-0.6378374,-2.462903,2.8426027,0.35626245
288,-3.657589,1.9254111,3.771327,1.5178044,1.6987042,1.6523767,1.5462924,-2.2479277,3.0283904,2.9212346,2.7879896
289,-2.944158,2.1386075,2.6899233,0.33726645,1.353294,1.2634883,-0.0328061,-2.6159482,1.4207187,2.0380023,1.6991565
290,-2.7511067,2.0716052,2.960607,0.30508077,0.23148197,1.2203755,0.85836184,-1.7879019,0.3776556,1.9211762,2.5339284
291,-2.944158,2.1386075,2.6899233,0.33726645,1.353294,1.2634883,-0.0328061,-2.6159482,1.4207187,2.0380023,1.6991565
292,-2.8854105,1.9576602,3.1298716,0.58580947,2.110698,1.6701007,0.44196987,-2.9379663,2.8491886,1.853589,1.916923
293,-2.776292,2.463381,3.557037,-1.4536353,-0.12139124,0.31860727,0.62680054,-2.7079535,1.8272206,0.56128746,1.5176843
294,-2.3510633,2.4043374,3.6335583,-0.049808174,1.1875982,1.1772208,-0.32296613,-2.7999585,2.605587,1.4063606,1.989512
295,-3.1372008,0.35260054,3.7156816,1.0176996,1.7506304,2.5230906,1.1127008,-2.7999585,4.7825084,2.2101278,2.8242838
296,-3.2742908,0.5171735,4.4710765,1.2253807,1.8605049,2.728585,1.489922,-2.4779406,5.132826,1.4594438,2.6428118
297,-2.6224117,1.6874106,3.464867,-1.2834375,-0.4255183,0.87009084,1.3190172,-2.5699456,2.7357209,1.1018726,2.243573
298,-3.5232944,0.7041927,5.136546,0.74534684,1.908016,2.9467251,1.5996945,-2.7999585,5.835424,1.4662781,2.9694617
299,-2.5804453,1.7322125,4.6919084,-1.1188276,-0.16607068,0.81898195,1.4664419,-2.4779406,3.7596438,-0.38637304,2.0258064
300,-2.9469535,-0.07157464,3.6003714,0.66933537,1.7644854,3.0287976,0.7614317,-2.9379663,5.143578,2.0261412,2.6065173
301,-2.7343256,2.485492,4.3961325,-1.9584631,-0.8144781,-0.010935128,1.0565565,-2.7999585,3.042,-0.10492182,1.8806286
302,-2.9469535,-0.07157464,3.6003714,0.66933537,1.7644854,3.0287976,0.7614317,-2.9379663,5.143578,2.0261412,2.6065173
303,-3.1204193,2.7129252,4.138755,-1.2507895,0.2654648,0.8725579,1.0462862,-2.8919637,2.4996576,1.1202018,2.3524563
304,-3.0280912,2.5870256,3.5948405,-1.1711621,0.09356266,0.49953467,0.80549556,-2.845961,2.3074317,1.0760968,1.8443341
305,-3.6436124,2.5598106,3.469266,1.4410281,1.0827799,2.1194355,0.70786345,-1.4658837,2.0975537,3.1065476,1.7354509
306,-2.6979587,1.9974282,2.802396,-0.32977998,0.46770123,1.2198544,0.634188,-2.2479277,1.4971275,2.1773849,1.8443341
307,-2.958162,2.5005927,3.9936473,-0.37931836,0.8004826,2.9351492,-0.046002537,-2.2939303,3.6955361,2.188062,1.8080398
308,-2.667183,2.9714234,1.3124237,-1.0158055,-1.5480137,0.6112391,0.05289185,-1.235871,-1.1074884,3.244009,0.93697345
309,-2.829449,2.05809,1.4727169,0.44861746,1.6759737,0.5467052,0.09635568,-2.845961,0.06837809,2.6793373,1.5539787
310,-2.807068,-0.1555077,3.5915415,0.5296993,1.6276817,3.396224,1.6141747,-2.7539558,5.501573,2.570582,3.0420504
311,-3.0924387,2.7544343,3.7807279,-1.5479938,-0.8007639,-0.09098871,0.91431487,-2.4779406,1.5592786,0.9086916,1.8080398
312,-3.780684,2.8653088,3.4596815,1.0556428,1.5398765,0.14193586,0.83316606,-2.5699456,1.229918,1.8869447,2.0258064
313,-6.3042755,4.9972844,9.1215515,1.101717,3.0835257,3.5055668,2.9021482,-2.3859353,4.9690127,0.55735946,3.4412894
314,-2.9777298,1.9650713,2.8213134,0.47440112,1.3970072,1.2551177,-0.8090986,-2.6159482,1.6520864,1.5491488,1.15474
315,-2.9777298,1.9650713,2.8213134,0.47440112,1.3970072,1.2551177,-0.8090986,-2.6159482,1.6520864,1.5491488,1.15474
316,-4.499715,2.0538864,4.731387,2.0289092,2.9055128,2.3751938,1.6985264,-2.5699456,3.6356053,2.6212811,2.8605783
317,-3.4785326,1.597425,4.0790195,0.21654183,1.7125592,3.4933758,1.8236892,-2.3859353,4.2685385,2.5781722,2.497634
318,-3.9429598,1.7406564,4.2383785,0.8780533,2.1528282,2.307041,1.6822416,-2.7999585,3.838549,2.2331173,2.6428118
319,-3.0225005,2.5213964,3.553629,-0.43822467,0.56633633,1.1661446,-0.134886,-2.7539558,1.9476109,1.2888621,1.989512
320,-3.064467,2.6234446,3.6494083,-0.4773399,0.5645896,1.1112748,-0.036815256,-2.7539558,2.006182,1.1987547,1.9532175
321,-2.9385586,1.2108197,3.9901667,-0.85218745,0.18110812,1.5652447,1.4553304,-2.7079535,3.7164173,1.117259,2.497634
322,-4.5472813,4.1931605,4.088818,1.0556326,0.8368084,1.2121251,-0.064941645,-1.5118864,0.5555929,2.6287024,1.1910343
323,-3.237942,4.2768536,4.001473,-1.9225569,-0.3891707,0.7129595,0.33449143,-2.3859353,1.1166892,1.3736777,1.2999177
324,-3.237942,4.2768536,4.001473,-1.9225569,-0.3891707,0.7129595,0.33449143,-2.3859353,1.1166892,1.3736777,1.2999177
325,-2.653188,1.9417338,2.9937034,-1.134311,0.4193121,0.9201344,0.9012593,-2.8919637,2.4140255,1.1048754,1.6628621
326,-2.653188,1.9417338,2.9937034,-1.134311,0.4193121,0.9201344,0.9012593,-2.8919637,2.4140255,1.1048754,1.6628621
327,-3.0812483,2.2391036,3.5116625,-0.7851347,0.6577989,1.0625272,1.2395751,-2.7999585,2.3790028,1.2428596,1.989512
328,-3.1455958,2.717624,4.424675,-1.135888,0.5686257,0.88435274,1.3006625,-2.7999585,2.1453102,0.36523634,2.2072785
329,-3.0812483,2.2391036,3.5116625,-0.7851347,0.6577989,1.0625272,1.2395751,-2.7999585,2.3790028,1.2428596,1.989512
330,-3.184767,1.5679598,2.5387528,0.41526198,1.9156647,2.2447386,1.3827896,-2.7079535,2.3888016,2.730606,2.062101
331,-2.8993964,2.549758,2.6185913,-1.2487506,-0.5446907,0.4584327,0.9501089,-2.2479277,0.5530064,2.1562457,1.8080398
332,-3.1484,2.201468,4.878441,-0.9415958,-0.26923957,3.5103674,-0.49415404,-1.879907,4.3900924,1.0189277,1.4088011
333,-3.0644581,2.4114795,2.5717077,-0.6392112,0.26329443,-0.178078,0.15465069,-2.7079535,-0.28919452,1.9665425,1.989512
334,-2.994511,1.6179743,4.653443,-1.5336149,-0.87258875,0.12174949,1.0287257,-2.6159482,3.0563805,-0.33603996,1.989512
335,-2.798673,1.4606897,4.8586082,-0.7859466,0.4054572,2.1045284,-0.31960624,-2.7539558,3.803598,-0.18687987,2.0983953
336,-2.8098636,1.5020759,4.8811355,-0.7922914,0.36174393,1.950409,-0.31403023,-2.7539558,3.7224321,-0.2281022,2.0983953
337,-3.3246522,2.8254082,5.120656,-2.0467649,-0.15837729,1.6382151,2.1300373,-2.3859353,3.1437764,-0.2569773,1.6991565
338,-6.337847,5.1962247,5.9014244,3.3582692,3.7806485,0.8138667,0.80262923,-2.3399327,1.0487689,2.7170577,2.3161619
339,-3.1875622,1.8824873,3.160062,0.61514175,1.5262814,1.1610585,-0.07130021,-2.7539558,2.3502877,1.5692917,1.5539787
340,-3.229529,2.1834755,3.1732366,0.613395,1.4785321,1.1441228,-0.683545,-2.7079535,1.919069,1.4087207,1.2999177
341,-3.1875622,1.8824873,3.160062,0.61514175,1.5262814,1.1610585,-0.07130021,-2.7539558,2.3502877,1.5692917,1.5539787
342,-3.229529,2.1834755,3.1732366,0.613395,1.4785321,1.1441228,-0.683545,-2.7079535,1.919069,1.4087207,1.2999177
343,-3.1875622,1.8824873,3.160062,0.61514175,1.5262814,1.1610585,-0.07130021,-2.7539558,2.3502877,1.5692917,1.5539787
344,-3.0672805,3.307099,3.9769545,-1.4431651,-0.031935155,1.0484791,1.3058772,-2.431938,2.3823683,1.309905,1.6265676
345,-3.0840528,3.1313643,3.7514331,-1.7640564,-0.50230056,0.675298,1.1627423,-2.431938,1.8072468,0.9504001,1.5176843
346,-3.0308867,2.2272391,4.6203966,-1.4574234,-1.3010094,0.95849097,0.92800295,-2.0179148,3.3626127,0.48250574,1.8080398
347,-3.3414426,2.3085256,3.3173385,0.2626969,0.25236863,1.2237296,0.7033131,-1.9259095,1.8272249,2.1628876,1.7717453
348,-2.27273,2.791367,3.2443566,-0.3254767,-0.34443894,1.1065388,0.2018621,-1.879907,1.167443,2.1800876,2.3887508
349,-2.6951544,0.80475974,3.975594,-0.8046861,0.6683983,2.55003,2.5878444,-2.6619508,4.39824,2.063412,3.3687005
350,-3.3750138,2.5076122,4.829134,-0.6658722,0.03380233,3.3239517,-1.2768456,-1.9259095,3.155846,1.220721,1.4813899
351,-3.5289214,-1.0795741,4.7604294,1.9455633,0.79366827,7.944544,1.7884461,-0.22381425,7.019671,4.6299715,3.0420504
352,-2.7958777,1.5667334,2.8581505,0.7419208,0.6064677,2.311886,1.4597993,-1.557889,2.3665924,3.4310582,2.5339284
353,-2.5049071,1.7677398,3.298349,-0.024948955,0.8962409,0.64046293,1.4675941,-2.7079535,2.6819487,1.706327,2.6791062
354,-3.0784528,2.203723,4.07051,-0.9497446,0.26034355,1.3677835,0.73435056,-2.7539558,3.1200018,1.7672771,2.4613395
355,-2.6951544,0.80475974,3.975594,-0.8046861,0.6683983,2.55003,2.5878444,-2.6619508,4.39824,2.063412,3.3687005
356,-3.5400758,0.6669249,4.9374843,1.4415579,1.8840377,2.7634778,1.8533058,-2.2479277,4.80997,2.0498867,3.2598171
357,-4.0856404,3.9655385,4.12138,-0.3046509,0.5705364,-0.19895792,0.8178209,-2.6619508,1.1479441,1.4148889,1.8080398
358,-2.7427297,2.9623375,4.229254,-1.9414681,-1.2992626,0.7111788,1.0431832,-2.0179148,2.5386472,0.5611184,1.4813899
359,-4.0856404,3.9655385,4.12138,-0.3046509,0.5705364,-0.19895792,0.8178209,-2.6619508,1.1479441,1.4148889,1.8080398
360,-3.3498285,3.1653392,2.9937055,-0.08106941,1.182239,-0.24008209,0.6060036,-2.9379663,0.6121264,1.6828876,1.8443341
361,-3.6016276,3.4852114,3.739839,-0.8473646,0.06519121,-0.20639718,0.6438348,-2.6619508,1.1207361,1.1709247,1.6628621
362,-3.9569454,2.1579347,3.9724002,1.7646558,1.9154048,1.2861288,1.451819,-2.3859353,2.8700256,2.79089,2.8242838
363,-3.389,0.8968162,4.003775,0.69663066,1.6321197,3.4454083,1.2896674,-2.3859353,4.346778,2.7363229,2.8605783
364,-2.9693346,1.7441429,4.0408926,-1.2346642,-0.2186366,1.0467707,1.1689128,-2.6159482,2.8571577,1.2950776,2.4613395
365,-3.1595817,2.5542111,3.6130435,-2.6835375,1.0029263,3.1002927,4.008848,-2.7079535,2.194144,1.6349146,2.3161619
366,-3.389,1.153125,4.0601025,0.57748073,1.7861526,2.1368084,2.1266768,-2.845961,4.2142324,2.322276,3.1872282
367,-2.9777298,1.1451904,4.677317,0.542094,0.49298096,1.6562687,1.1520586,-2.0179148,4.169877,0.9819287,2.425045
368,-3.389,1.153125,4.0601025,0.57748073,1.7861526,2.1368084,2.1266768,-2.845961,4.2142324,2.322276,3.1872282
369,-2.9973152,2.918819,2.833271,-0.6949142,0.1644213,-0.53441924,1.1623657,-2.4779406,-0.042584226,1.87781,2.0258064
370,-2.8350399,2.0542169,4.2860126,-0.90969455,0.011495292,0.27098328,1.4317026,-2.7079535,3.1639936,0.32928067,2.243573
371,-2.843435,1.3592217,6.8071933,-0.39287716,0.62173414,2.1235626,-0.1909399,-2.7079535,5.762744,-1.7441175,2.425045
372,-2.8350399,2.0542169,4.2860126,-0.90969455,0.011495292,0.27098328,1.4317026,-2.7079535,3.1639936,0.32928067,2.243573
373,-3.4085853,1.4207182,3.8642695,0.40722558,1.6072633,1.9116008,1.7064557,-2.7999585,3.6659863,2.0231748,2.6791062
374,-3.3246522,2.238009,3.1720903,0.6095517,1.0218806,1.0583584,0.5097257,-2.3859353,1.9944162,2.3921442,2.0258064
375,-3.4085853,1.4207182,3.8642695,0.40722558,1.6072633,1.9116008,1.7064557,-2.7999585,3.6659863,2.0231748,2.6791062
376,-2.600031,1.8516729,3.7076342,-1.7015362,-0.77751386,0.8734653,0.46876597,-2.5239432,2.8340106,0.403563,1.5176843
377,-2.776292,2.3165314,3.5370038,-1.4793639,-0.657397,0.29228675,-0.6314003,-2.4779406,1.2370138,0.6144545,1.2273288
378,-2.7399251,0.6508098,2.5064795,0.4849367,1.098544,1.5677123,0.9129174,-2.6619508,2.5553963,2.5675917,2.497634
379,-2.6867595,-0.46281263,3.3166223,0.6565336,1.7329991,3.0335581,0.8646927,-2.9379663,5.0828447,2.1239119,2.7516952
380,-2.653188,1.9363087,2.8623133,-1.3218534,-0.3489958,0.6838972,1.6872723,-2.3859353,1.4453627,1.8006325,2.2072785
381,-2.8574252,2.1822486,2.6816661,-0.46336603,0.39455318,0.3342391,0.2646622,-2.5699456,0.84216654,1.9080838,1.7717453
382,-2.9021916,2.319555,4.0621424,-0.3741377,-0.5612585,0.782933,0.4727931,-1.879907,2.8128898,0.969449,1.6265676
383,-2.600031,1.149389,5.063019,-0.671452,0.3704776,1.9737402,-0.58469313,-2.7539558,4.164714,-0.61872226,2.062101
384,-2.9021916,2.319555,4.0621424,-0.3741377,-0.5612585,0.782933,0.4727931,-1.879907,2.8128898,0.969449,1.6265676
385,-3.1595817,3.0882373,3.3902483,-0.630365,0.40009806,-0.58065796,0.12114477,-2.8919637,1.02343,0.5430913,1.3725066
386,-2.972139,2.3681073,3.883939,-0.9208724,0.3006823,1.3398472,0.6697434,-2.6159482,2.9061952,1.387629,1.9532175
387,-2.6363976,2.0326204,3.0349152,-1.2087027,-0.89546025,-0.7454555,0.21253413,-2.7539558,1.8435503,0.48648268,1.5176843
388,-5.048075,4.4880867,4.5704126,0.94399357,3.4619818,1.7641929,2.421493,-2.7539558,1.1752763,2.0097227,1.8806286
389,-2.6336157,2.581412,4.8592315,-2.1734786,-1.3745811,0.78422457,0.32604647,-2.1559224,3.4579835,-1.2060251,0.68291235
390,-2.8182585,2.0981932,4.2097235,-0.9375175,0.08856036,1.9957293,-0.8724717,-2.5699456,3.4783611,0.17212608,1.2273288
391,-5.529293,4.747363,6.549552,-3.3726041,4.2807302,7.0209126,7.751086,-2.9379663,2.6169863,1.3862066,2.8605783
392,-3.13161,2.292354,3.1438003,-0.19602636,0.95800894,1.6953357,-0.43769214,-2.7539558,1.6871439,1.7087473,1.8080398
393,-3.100834,2.2503877,3.0930748,-0.2817061,0.8723291,1.6344496,-0.43777144,-2.7539558,1.5699344,1.753801,1.8443341
394,-3.2994668,3.457732,0.99366987,-0.5732099,-1.9174764,-0.86643016,-1.3534617,-1.1898683,-2.8767657,2.1400843,-0.29703736
395,-3.4197757,3.479475,3.5751305,-0.9612744,-0.1895588,-0.55123514,0.0820024,-2.7079535,1.0501366,0.7644921,1.2636232
396,-3.4197757,3.479475,3.5751305,-0.9612744,-0.1895588,-0.55123514,0.0820024,-2.7079535,1.0501366,0.7644921,1.2636232
397,-2.7091494,1.9921495,3.410622,-0.804631,0.26744944,1.6207535,-0.056935966,-2.6159482,2.7140124,1.5563494,1.8443341
398,-3.209943,0.64746034,3.455446,1.0522743,1.3193779,3.048649,1.2930366,-2.1099198,4.121461,2.8407118,2.5702229
399,-2.9105868,1.1212163,6.237938,0.22446117,0.9070041,2.2548492,0.6961359,-2.431938,5.80151,-0.40213817,2.6791062
400,-3.4197757,3.479475,3.5751305,-0.9612744,-0.1895588,-0.55123514,0.0820024,-2.7079535,1.0501366,0.7644921,1.2636232
401,-3.4197757,3.4420843,3.530077,-0.97995865,-0.14355624,-0.63522243,0.16232634,-2.7539558,0.9726628,0.7261528,1.2636232
402,-3.489723,3.3049667,3.028995,1.0446451,1.9011481,0.18743587,0.041858464,-2.6619508,0.28058156,2.0269463,1.8080398
403,-2.9301631,1.8217593,4.200984,-1.6436242,-0.73970234,1.0230047,0.94332147,-2.6159482,3.556996,0.4879413,1.916923
404,-2.22795,2.219451,4.917248,-1.2791895,-0.5606942,0.8590603,-0.11239165,-2.5239432,4.327962,-0.4495519,1.6265676
